OrderID,CustomerOrderSatisfaction,OrderPriority,PaymentMethod_PayPal
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544470,,2,False
544585,,2,True
544585,,2,True
544585,,2,True
544585,,2,True
544585,,2,True
544585,,2,True
544585,,2,True
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544817,3.0,3,False
544818,1.0,3,False
544818,1.0,3,False
544818,1.0,3,False
544818,1.0,3,False
545051,3.0,3,False
545051,3.0,3,False
545051,3.0,3,False
545051,3.0,3,False
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545086,2.0,2,True
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545105,2.0,2,False
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545180,1.0,2,True
545181,4.0,2,True
545181,4.0,2,True
545181,4.0,2,True
545181,4.0,2,True
545181,4.0,2,True
545181,4.0,2,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545235,2.0,3,True
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545301,1.0,3,False
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545515,4.0,2,True
545517,4.0,3,True
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
545583,3.0,3,False
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546373,,3,True
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546428,3.0,3,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546479,1.0,2,False
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546678,3.0,3,True
546765,4.0,3,True
546765,4.0,3,True
546765,4.0,3,True
546765,4.0,3,True
546765,4.0,3,True
546765,4.0,3,True
546765,4.0,3,True
546770,4.0,2,True
546770,4.0,2,True
546770,4.0,2,True
546770,4.0,2,True
546770,4.0,2,True
546770,4.0,2,True
546770,4.0,2,True
546770,4.0,2,True
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547087,3.0,3,False
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547194,2.0,3,True
547196,2.0,3,True
547196,2.0,3,True
547196,2.0,3,True
547196,2.0,3,True
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547327,,3,False
547492,2.0,3,True
547492,2.0,3,True
547492,2.0,3,True
547492,2.0,3,True
547492,2.0,3,True
547492,2.0,3,True
547492,2.0,3,True
547492,2.0,3,True
547492,2.0,3,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547504,,2,True
547508,,3,True
547508,,3,True
547508,,3,True
547508,,3,True
547508,,3,True
547508,,3,True
547508,,3,True
547508,,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547520,2.0,3,True
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547722,2.0,2,False
547863,1.0,2,False
547863,1.0,2,False
547863,1.0,2,False
547863,1.0,2,False
547863,1.0,2,False
547863,1.0,2,False
547863,1.0,2,False
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
547892,,2,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548409,2.0,3,True
548410,2.0,2,True
548410,2.0,2,True
548410,2.0,2,True
548410,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548496,2.0,2,True
548553,,2,False
548553,,2,False
548553,,2,False
548553,,2,False
548553,,2,False
548553,,2,False
548553,,2,False
548553,,2,False
548553,,2,False
548606,,3,False
548606,,3,False
548606,,3,False
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
548737,1.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
549274,4.0,3,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550145,,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550313,4.0,2,True
550338,4.0,2,True
550338,4.0,2,True
550338,4.0,2,True
550338,4.0,2,True
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550661,,3,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550821,2.0,2,False
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
550827,3.0,3,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551163,1.0,2,True
551389,,3,False
551389,,3,False
551389,,3,False
551389,,3,False
551389,,3,False
551389,,3,False
551389,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551539,,3,False
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551544,,2,True
551545,,2,True
551649,,2,False
551649,,2,False
551649,,2,False
551652,4.0,3,False
551652,4.0,3,False
551652,4.0,3,False
551652,4.0,3,False
551887,,2,True
551887,,2,True
551887,,2,True
551887,,2,True
551887,,2,True
551887,,2,True
551887,,2,True
551887,,2,True
551887,,2,True
551887,,2,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552315,2.0,3,True
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552325,3.0,2,False
552464,4.0,3,True
552464,4.0,3,True
552464,4.0,3,True
552464,4.0,3,True
552464,4.0,3,True
552464,4.0,3,True
552464,4.0,3,True
552464,4.0,3,True
552464,4.0,3,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552631,4.0,2,True
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552826,4.0,2,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552851,,3,False
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
552946,3.0,3,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553044,2.0,2,True
553143,,3,True
553143,,3,True
553143,,3,True
553143,,3,True
553143,,3,True
553143,,3,True
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553161,,2,False
553195,1.0,3,False
553195,1.0,3,False
553195,1.0,3,False
553195,1.0,3,False
553195,1.0,3,False
553195,1.0,3,False
553195,1.0,3,False
553195,1.0,3,False
553195,1.0,3,False
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553208,,2,True
553316,4.0,2,True
553316,4.0,2,True
553316,4.0,2,True
553316,4.0,2,True
553316,4.0,2,True
553316,4.0,2,True
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553411,2.0,3,False
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553566,3.0,2,True
553577,3.0,2,False
553577,3.0,2,False
553577,3.0,2,False
553577,3.0,2,False
553577,3.0,2,False
553577,3.0,2,False
553577,3.0,2,False
553577,3.0,2,False
553577,3.0,2,False
553666,4.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553838,2.0,2,True
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553843,,3,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
553997,2.0,2,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
554097,1.0,3,False
